,Character_Id,Character_Name,Movie_Number,Movie_Title,Gender,Position_in_Credits
8383,u8383,RILEY,m568,the sting,?,?
8384,u8384,SINGLETON,m568,the sting,?,?
8385,u8385,SNYDER,m568,the sting,?,?
8386,u8386,STRANGER,m568,the sting,?,?
8387,u8387,TWIST,m568,the sting,?,?
8388,u8388,1ST REPORTER,m569,the thin man,?,?
8389,u8389,ANDREW,m569,the thin man,?,?
8390,u8390,ANDY,m569,the thin man,?,?
8391,u8391,DOROTHY,m569,the thin man,f,3
8392,u8392,DR. WALTON,m569,the thin man,?,?
8393,u8393,GILBERT,m569,the thin man,?,?
8394,u8394,GUILD,m569,the thin man,m,4
8395,u8395,JORGENSEN,m569,the thin man,?,?
8396,u8396,JULIA,m569,the thin man,f,11
8397,u8397,MACAULAY,m569,the thin man,?,?
8398,u8398,MIMI,m569,the thin man,f,5
8399,u8399,MORELLI,m569,the thin man,m,12
8400,u8400,NICK,m569,the thin man,m,1
8401,u8401,NORA,m569,the thin man,f,2
8402,u8402,NUNHEIM,m569,the thin man,?,?
8403,u8403,PEPPLER,m569,the thin man,?,?
8404,u8404,TANNER,m569,the thin man,?,?
8405,u8405,TOM,m569,the thin man,?,?
8406,u8406,WYNANT,m569,the thin man,f,3
8407,u8407,DRIVER,m570,three kings,?,?
8408,u8408,EPPS,m570,three kings,M,?
8409,u8409,JAEGER,m570,three kings,M,?
8410,u8410,WES,m570,three kings,f,19
8411,u8411,WOODS,m570,three kings,?,?
8412,u8412,1ST VOICE,m571,thx 1138,?,?
8413,u8413,2ND VOICE,m571,thx 1138,?,?
8414,u8414,LUH,m571,thx 1138,f,4
8415,u8415,NIN,m571,thx 1138,?,?
8416,u8416,PTO,m571,thx 1138,?,?
8417,u8417,SEN,m571,thx 1138,m,2
8418,u8418,SRT,m571,thx 1138,m,3
8419,u8419,THX,m571,thx 1138,m,1
8420,u8420,TWA,m571,thx 1138,?,?
8421,u8421,VOICE,m571,thx 1138,?,?
8422,u8422,BEV,m572,ticker,?,?
8423,u8423,DISPATCHER VOICE,m572,ticker,?,?
8424,u8424,GLASS,m572,ticker,m,3
8425,u8425,MARY,m572,ticker,?,?
8426,u8426,PLUCHINSKY,m572,ticker,?,?
8427,u8427,POOCH,m572,ticker,?,?
8428,u8428,REILLY,m572,ticker,?,?
8429,u8429,RICE,m572,ticker,?,?
8430,u8430,SWAN,m572,ticker,?,?
8431,u8431,T.J.,m572,ticker,?,?
8432,u8432,WINTERS,m572,ticker,?,?
8433,u8433,BOLSHEVIK,m573,trouble in paradise,?,?
8434,u8434,BUTLER,m573,trouble in paradise,?,?
8435,u8435,CLOSE SHOT  GASTON,m573,trouble in paradise,?,?
8436,u8436,FRANÇOIS,m573,trouble in paradise,?,?
8437,u8437,GASTON,m573,trouble in paradise,m,3
8438,u8438,GASTON'S VOICE,m573,trouble in paradise,?,?
8439,u8439,GIRON,m573,trouble in paradise,m,6
8440,u8440,LILY,m573,trouble in paradise,f,1
8441,u8441,MAJOR,m573,trouble in paradise,?,?
8442,u8442,MANAGER,m573,trouble in paradise,?,?
8443,u8443,MARIETTE,m573,trouble in paradise,f,2
8444,u8444,MARIETTE'S VOICE,m573,trouble in paradise,?,?
8445,u8445,WAITER,m573,trouble in paradise,?,?
8446,u8446,ANDREWS,m574,titanic,?,?
8447,u8447,BODINE,m574,titanic,?,?
8448,u8448,BROCK,m574,titanic,?,?
8449,u8449,BUELL,m574,titanic,?,?
8450,u8450,CAL,m574,titanic,m,3
8451,u8451,FABRIZIO,m574,titanic,?,?
8452,u8452,FLEET,m574,titanic,?,?
8453,u8453,HITCHINS,m574,titanic,?,?
8454,u8454,ISMAY,m574,titanic,?,?
8455,u8455,JACK,m574,titanic,m,1
8456,u8456,LEE,m574,titanic,?,?
8457,u8457,LIGHTOLLER,m574,titanic,?,?
8458,u8458,LIZZY,m574,titanic,?,?
8459,u8459,LOVEJOY,m574,titanic,?,?
8460,u8460,LOVETT,m574,titanic,?,?
8461,u8461,MOLLY,m574,titanic,?,?
8462,u8462,ROSE,m574,titanic,f,2
8463,u8463,RUTH,m574,titanic,?,?
8464,u8464,SMITH,m574,titanic,?,?
8465,u8465,ANYA,m575,transatlantic merry-go-round,f,10
8466,u8466,BALLINGER,m575,transatlantic merry-go-round,?,?
8467,u8467,BRETT,m575,transatlantic merry-go-round,m,1
8468,u8468,DAN,m575,transatlantic merry-go-round,m,4
8469,u8469,DENBY,m575,transatlantic merry-go-round,m,3
8470,u8470,LOTHER,m575,transatlantic merry-go-round,m,8
8471,u8471,MARY,m575,transatlantic merry-go-round,f,?
8472,u8472,MCKINNEY,m575,transatlantic merry-go-round,m,14
8473,u8473,NED,m575,transatlantic merry-go-round,?,?
8474,u8474,PURSER,m575,transatlantic merry-go-round,?,?
8475,u8475,SALLY,m575,transatlantic merry-go-round,f,2
8476,u8476,SHORTIE,m575,transatlantic merry-go-round,M,?
8477,u8477,STEWARD,m575,transatlantic merry-go-round,?,?
8478,u8478,SUMMERS,m575,transatlantic merry-go-round,?,?
8479,u8479,BAILEY,m576,tombstone,?,?
8480,u8480,BEHAN,m576,tombstone,?,?
8481,u8481,BILLY,m576,tombstone,?,?
8482,u8482,CURLY BILL,m576,tombstone,?,?
8483,u8483,DAKE,m576,tombstone,?,?
8484,u8484,DOC,m576,tombstone,m,2
8485,u8485,HIGH ROLLER,m576,tombstone,?,?
8486,u8486,JOHNSON,m576,tombstone,?,?
8487,u8487,JOSEPHINE,m576,tombstone,f,12
8488,u8488,JOYCE,m576,tombstone,?,?
8489,u8489,KATE,m576,tombstone,?,?
8490,u8490,MATTIE,m576,tombstone,f,15
8491,u8491,MCMASTERS,m576,tombstone,?,?
8492,u8492,MORGAN,m576,tombstone,m,4
8493,u8493,RINGO,m576,tombstone,?,?
8494,u8494,TYLER,m576,tombstone,?,?
8495,u8495,VERMILLION,m576,tombstone,?,?
8496,u8496,VIRGIL,m576,tombstone,m,3
8497,u8497,WHITE,m576,tombstone,?,?
8498,u8498,WYATT,m576,tombstone,m,1
8499,u8499,ADMIRAL ROEBUCK,m577,tomorrow never dies,?,?
8500,u8500,BOND,m577,tomorrow never dies,m,1
8501,u8501,CAPTAIN CHEONG,m577,tomorrow never dies,?,?
8502,u8502,CAPTAIN MORTON,m577,tomorrow never dies,?,?
8503,u8503,DOMINIQUE,m577,tomorrow never dies,?,?
8504,u8504,EXECUTIVE SECRETARY,m577,tomorrow never dies,?,?
8505,u8505,FIRST OFFICER,m577,tomorrow never dies,?,?
8506,u8506,HARMSWAY,m577,tomorrow never dies,M,?
8507,u8507,HELMSMAN,m577,tomorrow never dies,?,?
8508,u8508,JENNY WU,m577,tomorrow never dies,?,?
8509,u8509,M,m577,tomorrow never dies,?,?
8510,u8510,MINISTER JOHNSTONE,m577,tomorrow never dies,?,?
8511,u8511,MONEYPENNY,m577,tomorrow never dies,?,?
8512,u8512,NUMBER THREE,m577,tomorrow never dies,?,?
8513,u8513,PARIS,m577,tomorrow never dies,?,?
8514,u8514,Q,m577,tomorrow never dies,?,?
8515,u8515,SAUNDERS,m577,tomorrow never dies,?,?
8516,u8516,SIDNEY,m577,tomorrow never dies,M,?
8517,u8517,STAMPER,m577,tomorrow never dies,?,?
8518,u8518,TANNER,m577,tomorrow never dies,?,?
8519,u8519,WADE,m577,tomorrow never dies,m,7
8520,u8520,YUNG,m577,tomorrow never dies,?,?
8521,u8521,BABE BROTHER,m578,to sleep with anger,m,6
8522,u8522,DAVIS,m578,to sleep with anger,?,?
8523,u8523,GIDEON,m578,to sleep with anger,m,1
8524,u8524,HARRY,m578,to sleep with anger,m,11
8525,u8525,HATTIE,m578,to sleep with anger,?,?
8526,u8526,JUNIOR,m578,to sleep with anger,?,?
8527,u8527,LINDA,m578,to sleep with anger,f,7
8528,u8528,MARSH,m578,to sleep with anger,?,?
8529,u8529,MR. BAKER,m578,to sleep with anger,?,?
8530,u8530,MRS. BAKER,m578,to sleep with anger,?,?
8531,u8531,OLD JOHN,m578,to sleep with anger,?,?
8532,u8532,PAT,m578,to sleep with anger,?,?
8533,u8533,SUZIE,m578,to sleep with anger,f,3
8534,u8534,ANDY,m579,toy story,m,8
8535,u8535,BO PEEP,m579,toy story,?,?
8536,u8536,BUZZ,m579,toy story,m,2
8537,u8537,HAMM,m579,toy story,?,?
8538,u8538,HANNAH,m579,toy story,?,?
8539,u8539,MR. POTATO HEAD,m579,toy story,?,?
8540,u8540,MRS. DAVIS,m579,toy story,f,?
8541,u8541,REX,m579,toy story,?,?
8542,u8542,SARGENT,m579,toy story,?,?
8543,u8543,SID,m579,toy story,?,?
8544,u8544,SLINKY,m579,toy story,?,?
8545,u8545,WOODY,m579,toy story,m,1
8546,u8546,FINN,m580,the magic toyshop,m,3
8547,u8547,JONATHON,m580,the magic toyshop,?,?
8548,u8548,MELANIE,m580,the magic toyshop,f,1
8549,u8549,PHILIP,m580,the magic toyshop,?,?
8550,u8550,A.D.A. KELLY,m581,traffic,?,?
8551,u8551,ANNA,m581,traffic,?,?
8552,u8552,ARNIE,m581,traffic,m,71
8553,u8553,BARBARA,m581,traffic,f,70
8554,u8554,CARL,m581,traffic,?,?
8555,u8555,CARLOS,m581,traffic,?,?
8556,u8556,CAROLINE,m581,traffic,?,?
8557,u8557,CASTRO,m581,traffic,m,18
8558,u8558,CLERK,m581,traffic,?,?
8559,u8559,DAVID,m581,traffic,?,?
8560,u8560,FRANCISCO,m581,traffic,?,?
8561,u8561,GORDON,m581,traffic,m,19
8562,u8562,GUARD,m581,traffic,?,?
8563,u8563,HELENA,m581,traffic,f,45
8564,u8564,JAVIER,m581,traffic,?,?
8565,u8565,JOHNSON,m581,traffic,?,?
8566,u8566,MANOLO,m581,traffic,?,?
8567,u8567,MARQUEZ,m581,traffic,?,?
8568,u8568,MICHAEL,m581,traffic,?,?
8569,u8569,OFFICIAL,m581,traffic,?,?
8570,u8570,ROBERT,m581,traffic,m,9
8571,u8571,RUIZ,m581,traffic,?,?
8572,u8572,SALAZAR,m581,traffic,?,?
8573,u8573,SETH,m581,traffic,?,?
8574,u8574,SHERIDAN,m581,traffic,?,?
8575,u8575,SKETCH,m581,traffic,?,?
8576,u8576,SOCIAL WORKER,m581,traffic,?,?
8577,u8577,SPECIAL-AGENT-IN-CHARGE,m581,traffic,?,?
8578,u8578,VANESSA,m581,traffic,?,?
8579,u8579,BEGBIE,m582,trainspotting,?,?
8580,u8580,DIANE,m582,trainspotting,f,6
8581,u8581,GAIL,m582,trainspotting,?,?
8582,u8582,GAV,m582,trainspotting,?,?
8583,u8583,LIZZY,m582,trainspotting,?,?
8584,u8584,MAN,m582,trainspotting,?,?
8585,u8585,MAN 1,m582,trainspotting,?,?
8586,u8586,MOTHER,m582,trainspotting,?,?
8587,u8587,RENTON,m582,trainspotting,m,1
8588,u8588,SICK BOY,m582,trainspotting,m,3
8589,u8589,SPUD,m582,trainspotting,m,2
8590,u8590,SWANNEY,m582,trainspotting,m,7
8591,u8591,TOMMY,m582,trainspotting,m,4
8592,u8592,WOMAN,m582,trainspotting,?,?
8593,u8593,BEING,m583,star trek v: the final frontier,?,?
8594,u8594,CHEKOV,m583,star trek v: the final frontier,?,?
8595,u8595,CHEKOV'S IMAGE,m583,star trek v: the final frontier,?,?
8596,u8596,COMMANDERS IMAGE,m583,star trek v: the final frontier,?,?
8597,u8597,J'ONN,m583,star trek v: the final frontier,?,?
8598,u8598,KIRK,m583,star trek v: the final frontier,m,1
8599,u8599,KLAA,m583,star trek v: the final frontier,?,?
8600,u8600,RIDER,m583,star trek v: the final frontier,?,?
8601,u8601,SCOTTY,m583,star trek v: the final frontier,?,?
8602,u8602,SPOCK,m583,star trek v: the final frontier,m,2
8603,u8603,SULU,m583,star trek v: the final frontier,?,?
8604,u8604,SYBOK,m583,star trek v: the final frontier,m,9
8605,u8605,UHURA,m583,star trek v: the final frontier,?,?
8606,u8606,VIXIS,m583,star trek v: the final frontier,?,?
8607,u8607,ALAN,m584,tron,?,?
8608,u8608,BIT,m584,tron,?,?
8609,u8609,DILLINGER,m584,tron,m,3
8610,u8610,DUMONT,m584,tron,?,?
8611,u8611,FLYNN,m584,tron,m,1
8612,u8612,GIBBS,m584,tron,?,?
8613,u8613,LORA,m584,tron,?,?
8614,u8614,MCP,m584,tron,?,?
8615,u8615,RAM,m584,tron,?,?
8616,u8616,SARK,m584,tron,?,?
8617,u8617,TRON,m584,tron,m,2
8618,u8618,YORI,m584,tron,?,?
8619,u8619,ALLISON,m585,true lies,?,?
8620,u8620,DANA,m585,true lies,?,?
8621,u8621,FAISIL,m585,true lies,?,?
8622,u8622,GIB,m585,true lies,m,3
8623,u8623,HARRY,m585,true lies,m,1
8624,u8624,HELEN,m585,true lies,f,2
8625,u8625,JANICE,m585,true lies,?,?
8626,u8626,JUNO,m585,true lies,?,?
8627,u8627,MALIK,m585,true lies,?,?
8628,u8628,SIMON,m585,true lies,m,4
8629,u8629,TRILBY,m585,true lies,?,?
8630,u8630,VOICE,m585,true lies,?,?
8631,u8631,ALABAMA,m586,true romance,f,2
8632,u8632,BIG D,m586,true romance,?,?
8633,u8633,CLARENCE,m586,true romance,m,1
8634,u8634,CLIFF,m586,true romance,m,3
8635,u8635,COCCOTTI,m586,true romance,?,?
8636,u8636,CUSTOMER,m586,true romance,?,?
8637,u8637,DICK,m586,true romance,m,6
8638,u8638,DIMES,m586,true romance,m,17
8639,u8639,DREXL,m586,true romance,?,?
8640,u8640,ELLIOT,m586,true romance,m,8
8641,u8641,ELVIS,m586,true romance,m,1000
8642,u8642,FLOYD,m586,true romance,?,?
8643,u8643,KANDI,m586,true romance,?,?
8644,u8644,KRINKLE,m586,true romance,?,?
8645,u8645,LEE,m586,true romance,m,11
8646,u8646,LENNY,m586,true romance,?,?
8647,u8647,LUCY,m586,true romance,?,?
8648,u8648,MARTY,m586,true romance,?,?
8649,u8649,MARVIN,m586,true romance,?,?
8650,u8650,NICHOLSON,m586,true romance,m,18
8651,u8651,RAVENCROFT,m586,true romance,?,?
8652,u8652,VIRGIL,m586,true romance,?,?
8653,u8653,WILSON,m586,true romance,?,?
8654,u8654,ASTROPHYSICIST,m587,twelve monkeys,?,?
8655,u8655,BEN,m587,twelve monkeys,?,?
8656,u8656,BOTANIST,m587,twelve monkeys,?,?
8657,u8657,COLE,m587,twelve monkeys,m,1
8658,u8658,DR. FLETCHER,m587,twelve monkeys,?,?
8659,u8659,DR. MASON,m587,twelve monkeys,?,?
8660,u8660,ENGINEER,m587,twelve monkeys,?,?
8661,u8661,FALE,m587,twelve monkeys,?,?
8662,u8662,FRANKI,m587,twelve monkeys,?,?
8663,u8663,JEFFREY,m587,twelve monkeys,m,18
8664,u8664,JOSE,m587,twelve monkeys,?,?
8665,u8665,MICROBIOLOGIST,m587,twelve monkeys,?,?
8666,u8666,RAILLY,m587,twelve monkeys,f,13
8667,u8667,WOMAN CABBIE,m587,twelve monkeys,?,?
8668,u8668,BLIND MAN,m588,u-turn,M,?
8669,u8669,BOYD,m588,u-turn,?,?
8670,u8670,CLERK,m588,u-turn,?,?
8671,u8671,DARRELL,m588,u-turn,M,?
8672,u8672,ED,m588,u-turn,?,?
8673,u8673,FLO,m588,u-turn,?,?
8674,u8674,GRACE,m588,u-turn,F,?
8675,u8675,JAKE,m588,u-turn,M,?
8676,u8676,JENNY,m588,u-turn,f,?
8677,u8677,JOHN,m588,u-turn,M,?
8678,u8678,MR. VESCI,m588,u-turn,?,?
8679,u8679,SHERIFF,m588,u-turn,M,?
8680,u8680,TOBY,m588,u-turn,?,?
8681,u8681,WOMAN,m588,u-turn,?,?
8682,u8682,BLIND MAN,m589,u turn,m,5
8683,u8683,BOBBY,m589,u turn,m,1
8684,u8684,CLERK,m589,u turn,?,?
8685,u8685,DARRELL,m589,u turn,m,2
8686,u8686,FLO,m589,u turn,?,?
8687,u8687,GRACE,m589,u turn,f,6
8688,u8688,JAKE,m589,u turn,m,8
8689,u8689,JENNY,m589,u turn,f,18
8690,u8690,MR. ARKADY,m589,u turn,?,?
8691,u8691,SERGEI,m589,u turn,?,?
8692,u8692,SHERIFF,m589,u turn,?,?
8693,u8693,TOBY,m589,u turn,m,17
8694,u8694,WOMAN,m589,u turn,?,?
8695,u8695,ANCIENT SECRETARY,m590,unbreakable,?,?
8696,u8696,BUSINESS MAN,m590,unbreakable,?,?
8697,u8697,DAVID,m590,unbreakable,m,1
8698,u8698,ELIJAH,m590,unbreakable,m,2
8699,u8699,ELIJAH'S MOTHER,m590,unbreakable,?,?
8700,u8700,JEREMY,m590,unbreakable,m,?
8701,u8701,MAN IN SCRUBS,m590,unbreakable,?,?
8702,u8702,MEGAN,m590,unbreakable,f,?
8703,u8703,WALKIE,m590,unbreakable,?,?
8704,u8704,WOMAN,m590,unbreakable,?,?
8705,u8705,ALICE,m591,unforgiven,?,?
8706,u8706,BARBER,m591,unforgiven,?,?
8707,u8707,CHARLEY,m591,unforgiven,?,?
8708,u8708,CLYDE,m591,unforgiven,?,?
8709,u8709,DELILAH,m591,unforgiven,f,8
8710,u8710,ENGLISH BOB,m591,unforgiven,?,?
8711,u8711,FUZZY,m591,unforgiven,?,?
8712,u8712,LITTLE BILL,m591,unforgiven,m,2
8713,u8713,LITTLE SUE,m591,unforgiven,f,12
8714,u8714,MUNNY,m591,unforgiven,m,1
8715,u8715,NED,m591,unforgiven,m,3
8716,u8716,SKINNY,m591,unforgiven,m,11
8717,u8717,THE KID,m591,unforgiven,M,?
8718,u8718,WILL,m591,unforgiven,m,1
8719,u8719,WW,m591,unforgiven,F,?
8720,u8720,BAER,m592,the usual suspects,?,?
8721,u8721,BODI,m592,the usual suspects,?,?
8722,u8722,EDIE,m592,the usual suspects,?,?
8723,u8723,FENSTER,m592,the usual suspects,?,?
8724,u8724,HOCKNEY,m592,the usual suspects,?,?
8725,u8725,KEATON,m592,the usual suspects,m,2
8726,u8726,KOBAYASHI,m592,the usual suspects,?,?
8727,u8727,KOVASH,m592,the usual suspects,?,?
8728,u8728,KUJAN,m592,the usual suspects,m,6
8729,u8729,RAB IN,m592,the usual suspects,?,?
8730,u8730,RABIN,m592,the usual suspects,?,?
8731,u8731,REDFOOT,m592,the usual suspects,?,?
8732,u8732,VERBAL,m592,the usual suspects,m,5
8733,u8733,VOICE,m592,the usual suspects,?,?
8734,u8734,VOICE #1,m592,the usual suspects,?,?
8735,u8735,VOICE #2,m592,the usual suspects,?,?
8736,u8736,ABRAMS,m593,verdict,?,?
8737,u8737,ALITO,m593,verdict,?,?
8738,u8738,BISHOP,m593,verdict,?,?
8739,u8739,CLAIRE,m593,verdict,?,?
8740,u8740,CONCANNON,m593,verdict,?,?
8741,u8741,DONEGHY,m593,verdict,?,?
8742,u8742,DR. THOMPSON,m593,verdict,?,?
8743,u8743,DR. TOWLER,m593,verdict,?,?
8744,u8744,GALVIN,m593,verdict,M,?
8745,u8745,GRUBER,m593,verdict,?,?
8746,u8746,JIMMY,m593,verdict,?,?
8747,u8747,JUDGE,m593,verdict,?,?
8748,u8748,KATHY,m593,verdict,f,?
8749,u8749,LAURA,m593,verdict,F,?
8750,u8750,MAID,m593,verdict,?,?
8751,u8751,MARY ROONEY,m593,verdict,?,?
8752,u8752,MICKEY,m593,verdict,M,?
8753,u8753,ROONEY,m593,verdict,?,?
8754,u8754,SALLY,m593,verdict,?,?
8755,u8755,TOWLER,m593,verdict,?,?
8756,u8756,VOICE,m593,verdict,?,?
8757,u8757,YOUNG LAWYER,m593,verdict,?,?
8758,u8758,DOCTOR,m594,vertigo,?,?
8759,u8759,ELSTER,m594,vertigo,f,2
8760,u8760,ELSTER'S VOICE,m594,vertigo,?,?
8761,u8761,JUDY,m594,vertigo,f,2
8762,u8762,MADELEINE,m594,vertigo,f,2
8763,u8763,MANAGERESS,m594,vertigo,?,?
8764,u8764,MIDGE,m594,vertigo,f,3
8765,u8765,POP LEIBEL,m594,vertigo,?,?
8766,u8766,SALESWOMAN,m594,vertigo,?,?
8767,u8767,SCOTTIE,m594,vertigo,m,1
8768,u8768,ADAM,m595,very bad things,m,7
8769,u8769,BARRY MORRIS,m595,very bad things,?,?
8770,u8770,BOYD,m595,very bad things,m,4
8771,u8771,FISHER,m595,very bad things,m,1
8772,u8772,JUDGE TOWER,m595,very bad things,?,?
8773,u8773,LIZ,m595,very bad things,F,?
8774,u8774,LOIS,m595,very bad things,?,?
8775,u8775,MAGGIE,m595,very bad things,?,?
8776,u8776,MICHEAL,m595,very bad things,M,?
8777,u8777,MOORE,m595,very bad things,m,2
8778,u8778,MR. FISHER,m595,very bad things,?,?
8779,u8779,RALPH,m595,very bad things,?,?
8780,u8780,SUIT,m595,very bad things,?,?
8781,u8781,DON AMALIO,m596,viridiana,?,?
8782,u8782,DON JAIME,m596,viridiana,m,3
8783,u8783,ENEDINA,m596,viridiana,?,?
8784,u8784,FOREMAN,m596,viridiana,?,?
8785,u8785,HOBBLY,m596,viridiana,?,?
8786,u8786,JORGE,m596,viridiana,m,2
8787,u8787,LEPER,m596,viridiana,?,?
8788,u8788,LUCIA,m596,viridiana,?,?
8789,u8789,MAYOR,m596,viridiana,?,?
8790,u8790,MONCHO,m596,viridiana,?,?
8791,u8791,MOTHER SUPERIOR,m596,viridiana,?,?
8792,u8792,PEASANT,m596,viridiana,?,?
8793,u8793,PELON,m596,viridiana,?,?
8794,u8794,POCA,m596,viridiana,?,?
8795,u8795,RAMONA,m596,viridiana,?,?
8796,u8796,RITA,m596,viridiana,?,?
8797,u8797,VIRIDIANA,m596,viridiana,f,1
8798,u8798,ALEXIEV,m597,virtuosity,?,?
8799,u8799,COX,m597,virtuosity,?,?
8800,u8800,DEANE,m597,virtuosity,?,?
8801,u8801,LINDENMEYER,m597,virtuosity,m,4
8802,u8802,MADISON,m597,virtuosity,f,2
8803,u8803,PARKER,m597,virtuosity,m,1
8804,u8804,REILLY,m597,virtuosity,?,?
8805,u8805,SID 6.7,m597,virtuosity,m,3
8806,u8806,WALLACE,m597,virtuosity,?,?
8807,u8807,AIDE,m598,wag the dog,?,?
8808,u8808,AMES,m598,wag the dog,f,3
8809,u8809,ANGLE,m598,wag the dog,?,?
8810,u8810,BREAN,m598,wag the dog,m,2
8811,u8811,CAIN,m598,wag the dog,?,?
8812,u8812,ENGINEER,m598,wag the dog,?,?
8813,u8813,FAD KING,m598,wag the dog,?,?
8814,u8814,GRACE,m598,wag the dog,?,?
8815,u8815,JOHNNY GREEN,m598,wag the dog,?,?
8816,u8816,JOYCE,m598,wag the dog,?,?
8817,u8817,LEVY,m598,wag the dog,?,?
8818,u8818,LIZ,m598,wag the dog,?,?
8819,u8819,MOSS,m598,wag the dog,M,?
8820,u8820,MR. YOUNG,m598,wag the dog,?,?
8821,u8821,OWNER,m598,wag the dog,?,?
8822,u8822,PILOT,m598,wag the dog,?,?
8823,u8823,PRESIDENT,m598,wag the dog,?,?
8824,u8824,SCHUMANN,m598,wag the dog,?,?
8825,u8825,SECOND MEDIA GUY,m598,wag the dog,?,?
8826,u8826,TECHNICIAN,m598,wag the dog,?,?
8827,u8827,TRUDY,m598,wag the dog,?,?
8828,u8828,ALEX,m599,wall street,?,?
8829,u8829,BLONDE,m599,wall street,?,?
8830,u8830,BUD,m599,wall street,m,1
8831,u8831,CARL,m599,wall street,m,13
8832,u8832,CAROLYN,m599,wall street,?,?
8833,u8833,CHARLIE,m599,wall street,?,?
8834,u8834,DARIEN,m599,wall street,f,38
8835,u8835,DIXON,m599,wall street,?,?
8836,u8836,GEKKO,m599,wall street,m,9
8837,u8837,LISA,m599,wall street,?,?
8838,u8838,LYNCH,m599,wall street,?,?
8839,u8839,MANNHEIM,m599,wall street,?,?
8840,u8840,MARV,m599,wall street,m,5
8841,u8841,NATALIE,m599,wall street,?,?
8842,u8842,OLLIE,m599,wall street,?,?
8843,u8843,ROGER,m599,wall street,f,35
8844,u8844,WILDMAN,m599,wall street,?,?
8845,u8845,WILMORE,m599,wall street,?,?
8846,u8846,CHINA,m600,waxwork,?,?
8847,u8847,INSPECTOR ROBERTS,m600,waxwork,?,?
8848,u8848,JENKINS,m600,waxwork,?,?
8849,u8849,JONATHAN,m600,waxwork,?,?
8850,u8850,JUNIOR,m600,waxwork,?,?
8851,u8851,MARK,m600,waxwork,?,?
8852,u8852,MARKS MOTHER,m600,waxwork,?,?
8853,u8853,MR LINCOLN,m600,waxwork,?,?
8854,u8854,MRS WEBSTER,m600,waxwork,?,?
8855,u8855,SARAH,m600,waxwork,?,?
8856,u8856,SIR WILFRED,m600,waxwork,?,?
8857,u8857,TONY,m600,waxwork,?,?
8858,u8858,CAITLIN,m601,what lies beneath,f,2
8859,u8859,CLAIRE,m601,what lies beneath,f,1
8860,u8860,DR. DRAYTON,m601,what lies beneath,m,16
8861,u8861,ELENA,m601,what lies beneath,?,?
8862,u8862,JODY,m601,what lies beneath,f,7
8863,u8863,MR. FEUR,m601,what lies beneath,?,?
8864,u8864,MRS. FEUR,m601,what lies beneath,f,?
8865,u8865,MRS. FRANK,m601,what lies beneath,?,?
8866,u8866,MRS. TEMPLETON,m601,what lies beneath,?,?
8867,u8867,NORMAN,m601,what lies beneath,m,5
8868,u8868,MORGAN,m602,what women want,?,?
8869,u8869,NICK,m602,what women want,?,?
8870,u8870,AARON,m603,the witching hour,?,?
8871,u8871,BEATRICE,m603,the witching hour,?,?
8872,u8872,CARLOTTA,m603,the witching hour,F,?
8873,u8873,DEBORAH,m603,the witching hour,?,?
8874,u8874,DOCTOR,m603,the witching hour,?,?
8875,u8875,GIFFORD,m603,the witching hour,?,?
8876,u8876,LASHER,m603,the witching hour,?,?
8877,u8877,LASHER THE MAN,m603,the witching hour,?,?
8878,u8878,MAN'S VOICE [IN HER HEAD],m603,the witching hour,?,?
8879,u8879,MICHAEL,m603,the witching hour,M,?
8880,u8880,ROWAN,m603,the witching hour,M,?
8881,u8881,ROWAN'S VOICE [IN HER HEAD],m603,the witching hour,?,?
8882,u8882,RYAN,m603,the witching hour,?,?
8883,u8883,STU,m603,the witching hour,?,?
8884,u8884,SUZANNE,m603,the witching hour,?,?
8885,u8885,CARTER,m604,white angel,f,1
8886,u8886,DEZERAE,m604,white angel,?,?
8887,u8887,MANAGER,m604,white angel,?,?
8888,u8888,MIK,m604,white angel,?,?
8889,u8889,STECKLER,m604,white angel,m,2
8890,u8890,TAYLOR,m604,white angel,?,?
8891,u8891,CHARLIE,m605,who's your daddy?,M,?
8892,u8892,CHRISTY,m605,who's your daddy?,?,?
8893,u8893,DAD,m605,who's your daddy?,m,?
8894,u8894,GINGER,m605,who's your daddy?,f,?
8895,u8895,HEATHER,m605,who's your daddy?,?,?
8896,u8896,HELEN,m605,who's your daddy?,?,?
8897,u8897,JAY,m605,who's your daddy?,?,?
8898,u8898,JIMMY,m605,who's your daddy?,m,?
8899,u8899,JULIE,m605,who's your daddy?,F,?
8900,u8900,MOM,m605,who's your daddy?,f,?
8901,u8901,PRINCIPAL MERKIN,m605,who's your daddy?,?,?
8902,u8902,TED,m605,who's your daddy?,M,?
8903,u8903,TOM,m605,who's your daddy?,?,?
8904,u8904,UNCLE BILLY,m605,who's your daddy?,M,?
8905,u8905,ZUKERMAN,m605,who's your daddy?,?,?
8906,u8906,ART,m606,wild things,?,?
8907,u8907,BARBARA,m606,wild things,?,?
8908,u8908,DAVE,m606,wild things,?,?
8909,u8909,GLORIA,m606,wild things,f,6
8910,u8910,HUNTER,m606,wild things,?,?
8911,u8911,JIMMY,m606,wild things,?,?
8912,u8912,KELLY,m606,wild things,f,5
8913,u8913,KEN,m606,wild things,?,?
8914,u8914,RAY,m606,wild things,m,1
8915,u8915,RUBY,m606,wild things,?,?
8916,u8916,SAM,m606,wild things,m,2
8917,u8917,SANDRA,m606,wild things,?,?
